24Implicative verbs CI||(dance)à (difficult)Ìa.|She danced with difficulty.|She managed to dance.
24‘deprive’ and ‘spare’|‘deprive’ and ‘spare’ are also analogous. The pronoun ‘you’ prevents compounding in these examples:|||
||(not)íl viè\[l\] (want){ý}y zeè (dance)à{y}.|You have made the dance that was wanted by me nonexistent.|You have deprived me of the dance.
||(not)íl viè\[l\] (want)a(not){ý}y zeè (dance)à{y}.|You have made the dance that was unwanted by me nonexistent.|You have spared me the dance.
24Connectives||(discover)à (chess)Ìy (horse)Ìy {(make)ìy (7/8)ÌyR}. (do)à (front)yàR (search)Ùla (several)Ìi {sÌym}.|(claims that the first chess knight was ancient via pragmatic reality)|They discovered an ancient chess knight. Afterwards they found several such objects.
||(discover)à (chess)Ìy (horse)Ìy. (do)à (front)yàR (search)Ùla {(make)e(several)ìi (7/8)yÌR sÌym}.|(no claim about the age of the first chess knight)|They discovered a chess knight. Afterwards they found several ancient objects like it.
24Speaker-orientation|Sometimes there is a direct way with a first-person pronoun:|||
|¤|(speak)á (Achilles)yè (shout)áy (tortoise)Ìe (like)a(opposition)Ìy {jè\(n\)e}, vèi.||Achilles told me that the damn tortoise was shouting at him. (I [too] hate the tortoise.)
24Weak linking for non-restrictives|Here is a non-defeasible weak linking; the contextual object has to be an object of the modifier verb:|||
||(not)à (yelp)áy (poodle)yé (mother)ìlyl{[2]} feÌ (midnight)ÌaR.|The poodle isn’t yelping; he having been born at midnight is the context of <em>not</em> yelping.|The poodle, which was born at midnight, isn’t yelping.
25Utterance modifiers||{wà (frank)yà} (like)ày (tortoise)Ìy.|The parole is frank.|Frankly, I like tortoises. (<?php exref2('Uverac') ?>)
||{wà (ensemble)ìan} \{saní\} (like)áy (tortoise)yè zèi.|This parole [and the previous one] form an ensemble.|Furthermore, tortoises like me. (<?php exref2('Daddit') ?>)
||{wà (friend)eè} (believe)a(should)a(opposition)ày (tortoise)Ìe.|The sender of the parole is a friend.|Speaking as a friend, don’t believe tortoises. (<?php exref2('Urelat') ?>)
||{fà} (lie)ày.|The content of the previous parole is that they lie.|In other words, they lie. (<?php exref2('Dformu') ?>)
25UM or not||{(do)à (like)áOl ziè (tortoise)yý} (see)áa zeèl fÌen.|You liking tortoises is the reason for me showing you some. (ordinary subordinate clause; <a href="../tutorial/4.html#desorption" title="Absorption and desorption">desorption</a> to get the persuasive clause to the front)|As you like tortoises, I’ll show you some.
||{wà (like)áOl ziè (tortoise)yý} (make)ìly fyìn (shore)Ìor.|You liking tortoises is the reason for me talking. (utterance modifier)|As you like tortoises, there are some on the shore. (<?php exref2('Uexpla') ?>)
25UMs with communication verbs||{wà (digress)aà} (do)a(ask)ày (see)ìly (squirrel)Ìe (this)Ìy.||
||-> {(digress)à} (do)a(ask)ày (see)ìly (squirrel)Ìe (this)Ìy.||Incidentally, have you seen that squirrel?
||{(backtopoint)à (fight)iRà} (want)ày (move)ày (shore)Ìi.|Returning to the previous subject is the end of fighting.|Squabbles aside, I’d like to go to the shore.
|These verbs also comment on indirect speech:|||
||{(digress)á} (Achilles)yè veì (see)ìly (squirrel)Ìe.||Digressing, Achilles told me that he had seen a squirrel.
25Non-UMs||(help)à veì (3/4)Ìa. {à} (clean){àn}a (bicycle)Ìi.|The action of cleaning the bicycle is from the set of help he gave me. (Pronoun refers to main predicate of previous sentence.)|He helped me a lot. For example, he cleaned my bycicle. (<?php exref2('Dillus') ?>)
||(eat)a(not)a{(but)}à (badger)Ìi.|(<lem>tmÌ.</lem> ‘but’ marks unexpectedness based on previous information)|However, he didn’t feed my badger. (<?php exref2('Dcontr') ?>)
||(like)a(5/8)á (badger)yè {fa(not)àOlm}.|The badger rather liked him <a href="../tutorial/11.html#despite_against" title="‘despite’ and ‘against’">despite</a> that. (Pronoun refers to main predicate of previous sentence.)|Nevertheless, the badger rather liked him. (<?php exref2('Dconce') ?>)
25Indirect speech UMs||(speak)á (Achilles)yè {wày (frank)yà} (like)ày (tortoise)Ìy.|Achilles’s speaking is frank.|Achilles said that, frankly, he liked tortoises. (awkward)<br>Achilles said, ‘Frankly, I like tortoises’.
||(speak)á (Achilles)yè {(digress)ày} (see)ìly (squirrel)Ìe.||Achilles said, ‘Incidentally, I have seen a squirrel’.
